"Country Name","Country Code","Indicator Name","Indicator Code","Unit Name","Unit Code",Attribute,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
"Mexico","273","General government investment (gross fixed capital formation)","IGOV","Percent of GDP","rpppgdp","Value","2.56027815799903","2.01530455255162","2.08416749598676","1.8601943364793","2.07273230772862","2.50955923273275","2.53561250863025","3.15886357270852","3.48711404178983","3.55274368604408","3.8610431390245","3.95261679368699","4.03990695730865","4.89542072779788","5.0988516607832","4.90041184064049","4.52077494692916","3.97429202997917","3.92778356808833","3.73684884784316","3.12990768995892","2.94161392565337","2.54172742187247","2.48460215348554","2.16718804494112",
"Moldova","921","General government investment (gross fixed capital formation)","IGOV","Percent of GDP","rpppgdp","Value","0.782877662196418","0.770822755087736","0.982131633233885","0.889359171897759","0.313044609368588","1.99306115364947","1.44518531093748","0.89811157291539","1.68940305480607","1.14369967302421","1.19322827138464","1.89839467065297","2.22452253009332","1.91208216422339","1.54384378648006","1.25724849905749","1.14909860771883","1.19371179100697","1.19060427917631","1.40008830762764","1.47421747699243","1.18751454136862","1.27899381471663","1.34166866287374","1.45749532890624",
"Moldova","921","Private investment (gross fixed capital formation)","IPRIV","Percent of GDP","rpppgdp","Value","5.20330495408553","7.21696575885514","6.45814044462411","7.8078168486775","6.61219097125459","4.1968395843791","5.39674167659482","5.81112526478628","5.77143585849545","6.37263247856382","6.80823962678865","7.36476052085683","9.06363071142891","8.78630558937177","6.32429744852167","7.3498090727179","8.02068566005723","8.20646877058945","7.90536074748888","8.64062736401869","8.11544365625224","7.91259742919971","8.1056438270798","8.95784332894366","9.73158808945844",
"Montenegro, Rep. of","943","Private investment (gross fixed capital formation)","IPRIV","Percent of GDP","rpppgdp","Value","6.63496640081847","6.75118915369048","6.50804876049071","6.64566090974337","7.09985714474647","5.69134654537877","7.24827507820674","9.11612133332442","6.26481290746448","6.97803765023847","7.05796453649056","9.19903957129772","15.1800856286926","17.5943684547045","12.3628469095272","10.6751499670597","10.0093331269193","9.95861163847989","10.971046492869","9.30350434608525","10.074035891552","13.8009303237366","14.0363403503865","15.0563535033472","15.2991012483409",
"Morocco","686","General government investment (gross fixed capital formation)","IGOV","Percent of GDP","rpppgdp","Value","3.73150048123853","2.73684968407967","3.04000784711456","2.83862498707092","3.05622300471547","3.14609064054372","2.9374486392625","3.43332794600953","3.02933253858041","2.90599285637583","2.97299794342731","2.82905505119305","2.81514463771635","3.60834112880997","4.18061717248751","3.53304999056589","5.00754921379307","5.05825765890852","4.91288878655906","5.10237658764836","5.36163215835407","5.5590404451209","5.24706263134926","4.94831003747887","4.40261451418855",
"Morocco","686","Private investment (gross fixed capital formation)","IPRIV","Percent of GDP","rpppgdp","Value","18.3181380620904","17.0910694406504","18.919451860039","20.3429031679689","22.2005473216191","22.4034813389125","21.0164705735783","21.4519336180244","22.1857099408021","23.1728821562591","24.2281730459601","24.8541751074702","27.9931293869578","29.9009257875557","26.6164059406146","25.2644931132533","25.0756918406285","25.2955009026942","24.8099702749583","23.2721574663546","22.0550796755341","23.6947252087057","22.3031065254124","21.9428376231162","22.4077358108433",
"Mozambique","688","General government investment (gross fixed capital formation)","IGOV","Percent of GDP","rpppgdp","Value","5.90701956688511","5.19682783379094","6.27988702646203","5.08278837857831","5.74878510340982","6.1534207272682","9.0537144865547","5.78045445496038","6.32863113151623","5.60347676359029","4.91238873458533","7.15636777295733","7.71262515188335","7.92103603212735","10.6289971607268","9.4775952134136","9.20284539692315","8.78175474573291","9.31972836583633","11.2128752425384","8.25257341410991","6.77685741249563","6.89020679346312","5.95386919465524","5.94838357068652",
"Myanmar","518","General government investment (gross fixed capital formation)","IGOV","Percent of GDP","rpppgdp","Value","2.2319796716427","2.40959870804884","2.49299298094995","3.08508786459947","2.67532553539971","2.3301916893387","2.18295439422496","2.15212324319912","2.5035799409365","3.71376915537094","4.77990374565802","5.13817596205715","5.36748821433338","6.05757773809967","6.21297576079431","7.48296786575582","6.45745471121313","6.56662643670712","7.27022756532676","7.30677371365913","6.97785914530062","5.49575792128109","5.1837380343014","5.8198351069037","6.31464409676558",
"Myanmar","518","Private investment (gross fixed capital formation)","IPRIV","Percent of GDP","rpppgdp","Value","4.10838430526171","4.43532601655298","4.58882900288436","4.16191628297136","4.4864133632613","4.68411215616307","4.57403960268725","4.89015774958371","5.2242246027377","4.86482358988492","4.81889860389117","5.61653361683048","6.54038902412965","7.73700757529884","10.4642732043415","13.1801636257074","16.9025357552077","17.7386797576753","17.6373484625174","18.7527767266547","19.5596675443717","20.3145029832718","19.6565550283547","18.0657608836308","17.5122555359074",
"Namibia","728","Private investment (gross fixed capital formation)","IPRIV","Percent of GDP","rpppgdp","Value","6.84831001289393","7.8735767844387","5.39695415974395","7.61723189313263","6.03815805762383","6.87402399299148","8.43811667002615","9.11855212714996","7.79287508397495","7.58698973539457","7.75708967491635","10.102853512567","9.94325523011427","12.2489358091888","14.9493957044896","12.6185302880412","10.2302499649018","14.6134618297521","16.8851438369139","19.7950282406533","17.1890602820763","11.9340194240905","10.3915737250048","10.4296291719546","10.5707970946753",
"Nepal","558","General government investment (gross fixed capital formation)","IGOV","Percent of GDP","rpppgdp","Value","3.66550622605593","3.77458082983286","3.68538882194026","4.00000187034847","3.72321675403176","1.79081113083077","1.7661815889771","1.66933414764559","1.26942413916343","1.09323594351079","1.10185582544187","1.04702551626786","1.31415898523661","1.01465801814773","1.52978032010126","1.68380718168056","1.81223682923393","1.59137444576903","1.65406220319431","1.81582329471342","2.36309716337142","2.55005578881659","4.58206104989796","5.52053563260867","4.15166546075457",
"Netherlands","138","General government investment (gross fixed capital formation)","IGOV","Percent of GDP","rpppgdp","Value","3.49828383704208","3.71485852257115","3.57145147008482","3.53764956422227","3.78842398684508","3.76274119707373","3.92043223566464","4.25745719858748","4.32546085027557","4.03836852847618","3.87919218222996","4.04213978390712","3.92505135735895","3.99579182301497","4.33380634153054","4.11141938071902","3.99599242734389","3.72688821003029","3.61383631909926","3.44130418786295","3.52471731423898","3.47430214662621","3.4176726789402","3.41805172412269","3.39236987842606",
"Netherlands","138","Private investment (gross fixed capital formation)","IPRIV","Percent of GDP","rpppgdp","Value","15.4926505028275","16.23950304218","16.7543549596902","17.1871617687653","17.9033792048414","17.5509270228371","17.1843423618628","15.9502407462531","15.4837688927135","15.43807536736","15.8208258539106","16.3180571348348","18.5910630170843","17.4143828585774","15.9819115219233","14.5799444228685","15.2592250376018","14.4984502975722","14.354063011654","13.880736583243","18.3951648909904","16.4074728442563","16.7197382160386","16.9602072971308","17.5691357565931",
"New Zealand","196","General government investment (gross fixed capital formation)","IGOV","Percent of GDP","rpppgdp","Value","3.06977052933538","3.29834390446098","4.35599343191709","4.11261804024101","4.26770558794515","3.45562193526381","3.97863283228326","5.28981935017667","4.58900564345425","5.45684653909497","5.57196988579446","5.13778892957203","5.07912709383935","5.48512250166829","5.93641747796362","5.80368050573479","5.7862785926626","5.12978962390085","5.34346399887675","5.44355262589881","5.45757179173383","5.18723303637716","5.2188223098368","5.38063036973683","5.22467818452761",
