EAAUS_tot,0.537758222,0.526623564,0.515910679,0.505595584,0.495656112
EAAEAB_weight,0.035072054,0.034748169,0.034437853,0.03414027,0.033854654
EAAEAC_weight,0.033369492,0.033087937,0.032818178,0.032559489,0.032311204
EAAEAD_weight,0.022610144,0.022372301,0.022144427,0.021925909,0.021716182
EAAEAE_weight,0.012898042,0.012784292,0.012675309,0.012570798,0.01247049
EAAEAF_weight,0.061415506,0.06078634,0.060183541,0.059605486,0.059050684
EAAEAG_weight,0.003484734,0.003461553,0.003439345,0.003418048,0.003397609
EAAEAH_weight,0.014147141,0.013988881,0.013837251,0.013691844,0.013552284
EAAEAI_weight,0.07630884,0.075439329,0.074606251,0.073807362,0.073040602
EAAEAJ_weight,0.022017692,0.021806977,0.021605093,0.021411496,0.021225686
EAAEAK_weight,0.003528302,0.003497664,0.00346831,0.003440162,0.003413146
EAAEAL_weight,0.148462151,0.147026813,0.145651619,0.144332869,0.143067158
EAARW_weight,0.50100163,0.505875609,0.510547214,0.515028902,0.519332125
EAAUS_weight,0.065684272,0.065124136,0.06458561,0.064067364,0.063568175
EAAEAB_weightex,0.032986933,0.032340978,0.031722085,0.031128588,0.030558957
EAAEAC_weightex,0.028627241,0.028065709,0.027527704,0.027011777,0.026516597
EAAEAD_weightex,0.025586996,0.025112643,0.024658173,0.024222362,0.023804084
EAAEAE_weightex,0.011692649,0.011465788,0.011248431,0.011039996,0.010839942
EAAEAF_weightex,0.065962015,0.064707208,0.063504989,0.06235212,0.061245626
EAAEAG_weightex,0.00271452,0.002668289,0.002623996,0.002581523,0.002540759
EAAEAH_weightex,0.015911968,0.015596334,0.015293924,0.015003925,0.014725588
EAAEAI_weightex,0.087761315,0.086027168,0.084365681,0.082772382,0.081243159
EAAEAJ_weightex,0.022061837,0.021641589,0.021238953,0.020852844,0.020482265
EAAEAK_weightex,0.003432024,0.00337092,0.003312377,0.003256239,0.003202359
EAAEAL_weightex,0.148137605,0.145274974,0.142532296,0.139902187,0.13737786
EAARW_weightex,0.467782351,0.477502988,0.486820012,0.495758266,0.504340591
EAAUS_weightex,0.087342546,0.086225412,0.085151379,0.084117793,0.083122212
EAAEAB_weightim,0.037168929,0.037168929,0.037168929,0.037168929,0.037168929
EAAEAC_weightim,0.038138474,0.038138474,0.038138474,0.038138474,0.038138474
EAAEAD_weightim,0.019616512,0.019616512,0.019616512,0.019616512,0.019616512
EAAEAE_weightim,0.014110229,0.014110229,0.014110229,0.014110229,0.014110229
EAAEAF_weightim,0.05684337,0.05684337,0.05684337,0.05684337,0.05684337
EAAEAG_weightim,0.004259289,0.004259289,0.004259289,0.004259289,0.004259289
EAAEAH_weightim,0.012372366,0.012372366,0.012372366,0.012372366,0.012372366
EAAEAI_weightim,0.064791807,0.064791807,0.064791807,0.064791807,0.064791807
EAAEAJ_weightim,0.021973298,0.021973298,0.021973298,0.021973298,0.021973298
EAAEAK_weightim,0.003625122,0.003625122,0.003625122,0.003625122,0.003625122
EAAEAL_weightim,0.148788526,0.148788526,0.148788526,0.148788526,0.148788526
EAARW_weightim,0.534408166,0.534408166,0.534408166,0.534408166,0.534408166
EAAUS_weightim,0.043903911,0.043903911,0.043903911,0.043903911,0.043903911
EAA_b,11.35068053,11.47259701,11.59512737,11.71856307,11.84323335
EAA_bf,-1.202531185,-1.230649076,-1.258850163,-1.28713478,-1.315503259
EAA_by,2.4,2.4,2.4,2.4,2.4
EAA_c,2.639481342,2.667831736,2.696324881,2.725028555,2.754019318
EAA_ci,3.078921875,3.111992254,3.14522915,3.178711626,3.212528987
EAA_cj,1.321159743,1.335350182,1.349612073,1.363979342,1.37849031
EAA_cy,0.55809475,0.55809475,0.55809475,0.55809475,0.55809475
EAA_d,0.641052654,0.647938134,0.654858283,0.661829564,0.668870571
EAA_dn,0.32108103,0.325693767,0.33035053,0.335062942,0.339844298
EAA_dt,0.319971624,0.322244366,0.324507754,0.326766623,0.329026273
EAA_etot,0.637546418,0.62466571,0.612309829,0.600446723,0.589046935
EAA_ex,1.497883934,1.501658007,1.505315221,1.508860836,1.512299794
EAA_fh,9.414452571,9.439352393,9.463015682,9.485462931,9.506706506
EAA_fi,190.0924185,218.3917828,250.7086724,287.6790697,330.0724897
EAA_fj,7.040459944,8.088584547,9.285506386,10.65478036,12.22490703
EAA_fn,16.81918842,17.06081744,17.30475264,17.55160293,17.80206472
EAA_cg,0.919360054,0.92342795,0.927359973,0.931162626,0.934842003
EAA_gammab,0,0,0,0,0
EAA_gammai,0,0,0,0,0
EAA_gammaider,0,0,0,0,0
EAA_gammau,0,0,0,0,0
EAA_gammauder,0.032417068,0.032417068,0.032417068,0.032417068,0.032417068
EAA_gammav,0.000266635,0.000269499,0.000272377,0.000275277,0.000278205
EAA_gammavi,0.000101018,0.000101018,0.000101018,0.000101018,0.000101018
EAA_gammavider,0.002165194,0.002165194,0.002165194,0.002165194,0.002165194
EAA_gammavj,0.000101018,0.000101018,0.000101018,0.000101018,0.000101018
EAA_gammavjder,0.002165194,0.002165194,0.002165194,0.002165194,0.002165194
EAA_gh,11.29734309,11.32722287,11.35561882,11.38255552,11.40804781
EAA_gi,9.887516629,10.24561159,10.61455498,10.99552378,11.38991156
EAA_gj,7.680850455,7.959026863,8.24563058,8.541575912,8.847945413
EAA_gn,25.22878264,25.59122616,25.95712896,26.32740439,26.70309708
EAA_cgy,0.2,0.2,0.2,0.2,0.2
EAA_ht,0.941304712,0.936117569,0.930808602,0.925363264,0.919764391
EAA_htc,0.028795231,0.0223427,0.01581007,0.009180795,0.00243584
EAA_hti,0.267431412,0.267321435,0.267210791,0.267099695,0.266988338
EAA_htcg,0.54631547,0.547497426,0.548644059,0.549756905,0.550837406
EAA_htig,0.098762599,0.098956007,0.099143681,0.099325869,0.099502807
EAA_i,0.996516264,1.004910312,1.013091548,1.021067537,1.028845492
EAA_ig,0.187173791,0.188149032,0.189092404,0.19000538,0.190889344
EAA_ii,1.328688352,1.339880417,1.35078873,1.361423383,1.371793989
EAA_im,2.291557871,2.340905443,2.390219455,2.439499826,2.488746476
EAA_imc,1.417481887,1.44802049,1.478538941,1.50903719,1.539515189
EAA_imi,0.567690464,0.579902258,0.592105169,0.604299177,0.616484263
EAA_imcg,0.243310249,0.248550593,0.253787398,0.259020657,0.264250358
EAA_imig,0.063075271,0.064432102,0.065787947,0.067142802,0.068496665
EAA_imy,0.327989,0.327989,0.327989,0.327989,0.327989
EAA_internalrer,1.900135123,1.942407064,1.986053934,2.031254157,2.078217649
EAA_igy,0.04,0.04,0.04,0.04,0.04
EAA_k,39.86065055,40.1964125,40.52366191,40.84270149,41.15381967
EAA_kd,39.86065055,40.1964125,40.52366191,40.84270149,41.15381967
EAA_kdn,18.21349108,18.43278982,18.64937301,18.86351247,19.0754995
EAA_kdt,21.64715947,21.76362268,21.87428891,21.97918902,22.07832017
EAA_ki,53.14753406,53.59521666,54.03154922,54.45693532,54.87175956
EAA_lambdai,0.911109816,0.901427675,0.891901928,0.882507215,0.873217317
EAA_lambdaj,2.123313217,2.100749287,2.078549828,2.05665574,2.035005921
EAA_lcy,0.6051186,0.6051186,0.6051186,0.6051186,0.6051186
EAA_m,1.109025774,1.120937704,1.132909614,1.144969981,1.157150974
EAA_mcn,0.867864192,0.874981226,0.882177755,0.889473897,0.896892568
EAA_mct,0.867864192,0.874981226,0.882177755,0.889473897,0.896892568
EAA_mi,1.293664653,1.307559771,1.321524853,1.33559312,1.349802096
EAA_mj,0.555109136,0.561071505,0.567063896,0.573100564,0.579197609
EAA_nd,1.88636516,1.88636516,1.88636516,1.88636516,1.88636516
EAA_ndi,0.862038175,0.862038175,0.862038175,0.862038175,0.862038175
EAA_ndj,1.124185365,1.124185365,1.124185365,1.124185365,1.124185365
EAA_ndn,0.86193513,0.865026762,0.868123112,0.871232103,0.874362525
EAA_ndt,1.02443003,1.021338399,1.018242048,1.015133057,1.012002635
EAA_ni,0.862038175,0.862038175,0.862038175,0.862038175,0.862038175
EAA_nj,1.124185365,1.124185365,1.124185365,1.124185365,1.124185365
EAA_nt,1.681667755,1.691951977,1.702143709,1.712263143,1.722332041
EAA_ntc,1.27248784,1.280914071,1.289303309,1.297673342,1.306043671
EAA_nti,0.212731115,0.213894151,0.215024434,0.216123289,0.217191971
EAA_ntcg,0.163463812,0.16403131,0.164580216,0.165111411,0.165625721
EAA_ntig,0.032984988,0.033112444,0.033235751,0.033355102,0.033470678
EAA_pex,1.041437031,1.049977471,1.058613306,1.067368677,1.076271082
EAA_pht,1.041437031,1.049977471,1.058613306,1.067368677,1.076271082
EAA_phttilde,1.041437031,1.049977471,1.058613306,1.067368677,1.076271082
EAA_pi,0.949196796,0.951378187,0.953774233,0.956397972,0.959265624
EAA_pcg,1.028857019,1.03532685,1.041947725,1.048739388,1.055725042
EAA_pig,1.010707791,1.016268583,1.021998337,1.027915021,1.034040027
EAA_pic,1.004962932,1.004962932,1.004962932,1.004962932,1.004962932
EAA_pic4,1.02,1.02,1.02,1.02,1.02
EAA_piex4,1.02,1.02,1.02,1.02,1.02
EAA_piht,1.004962932,1.004962932,1.004962932,1.004962932,1.004962932
EAA_piimc,1.004962932,1.004962932,1.004962932,1.004962932,1.004962932
EAA_piimi,1.004962932,1.004962932,1.004962932,1.004962932,1.004962932
EAA_piimcg,1.004962932,1.004962932,1.004962932,1.004962932,1.004962932
EAA_piimig,1.004962932,1.004962932,1.004962932,1.004962932,1.004962932
EAA_piimc4,1.02,1.02,1.02,1.02,1.02
EAA_pim,0.676922747,0.669770329,0.662957646,0.656480163,0.650335805
EAA_pimc,0.672488036,0.665376122,0.658601835,0.652160661,0.646050532
EAA_pimi,0.687777085,0.6805254,0.673618602,0.667052105,0.660823825
EAA_pimcg,0.674613174,0.667483072,0.660691608,0.65423426,0.648108955
EAA_pimig,0.687801199,0.680549295,0.673642289,0.667075597,0.660847131
EAA_pint,1.004962932,1.004962932,1.004962932,1.004962932,1.004962932
EAA_piw,1.004962932,1.004962932,1.004962932,1.004962932,1.004962932
EAA_piw4,1.02,1.02,1.02,1.02,1.02
EAA_pnt,1.301796288,1.312471838,1.323266633,1.334210846,1.345338853
EAA_pnttilde,1.301796288,1.312471838,1.323266633,1.334210846,1.345338853
EAA_pttc,0.685107218,0.675693506,0.666279304,0.656840918,0.647352241
EAA_ptti,0.844013592,0.843895199,0.844022768,0.844403932,0.845049263
EAA_pttcg,0.96563374,0.971170329,0.976864762,0.982734391,0.988799856
EAA_pttig,0.943683686,0.948128564,0.952753347,0.957573193,0.962606513
EAA_py,1.147686248,1.157521578,1.167469969,1.177559299,1.187821357
EAA_q,0.949196796,0.951378187,0.953774233,0.956397972,0.959265624
EAA_qc,2.639747977,2.668101235,2.696597258,2.725303832,2.754297524
EAA_qi,0.996516264,1.004910312,1.013091548,1.021067537,1.028845492
EAA_qcg,0.919360054,0.92342795,0.927359973,0.931162626,0.934842003
EAA_qig,0.187173791,0.188149032,0.189092404,0.19000538,0.190889344
EAA_r,1.012417239,1.012417239,1.012417239,1.012417239,1.012417239
EAA_reer,0.711617171,0.703036899,0.694886779,0.687156222,0.679837719
EAA_rer,0.592864728,0.585541349,0.578537538,0.571847723,0.565468502
EAA_rerdep,1,1,1,1,1
EAA_rk,0.030770177,0.030840891,0.030918564,0.031003618,0.031096579
EAA_rp,0,0,0,0,0
EAA_rr,1.007417495,1.007417495,1.007417495,1.007417495,1.007417495
EAA_rrstar,1.007417068,1.007417068,1.007417068,1.007417068,1.007417068
EAA_sh,1,1,1,1,1
EAA_si,1,1,1,1,1
EAA_sj,1,1,1,1,1
EAA_snt,1,1,1,1,1
EAA_t,0,0,0,0,0
EAA_tauc,0.183,0.183,0.183,0.183,0.183
EAA_taud,0,0,0,0,0
EAA_tauk,0,0,0,0,0
EAA_taun,0.122,0.122,0.122,0.122,0.122
EAA_tauwf,0.219,0.219,0.219,0.219,0.219
EAA_tauwh,0.118,0.118,0.118,0.118,0.118
EAA_tb,0.008744148,0.008838068,0.008932461,0.009027551,0.009123592
EAA_tby,0.001848872,0.001848872,0.001848872,0.001848872,0.001848872
EAA_ti,0,0,0,0,0
EAA_tj,0,0,0,0,0
EAA_tot,0.537758222,0.526623564,0.515910679,0.505595584,0.495656112
EAA_tr,0.347879228,0.351615763,0.355371112,0.359154208,0.362975142
EAA_tri,0.231919483,0.234410506,0.236914072,0.239436136,0.241983426
EAA_trj,0.695758463,0.703231532,0.71074223,0.718308423,0.725950291
EAA_try,0.073555955,0.073555955,0.073555955,0.073555955,0.073555955
EAA_ttc,1.435144754,1.460629088,1.486621607,1.513203513,1.540469264
EAA_tti,0.792590871,0.800241193,0.807710385,0.81500436,0.822128776
EAA_ttcg,0.759183767,0.7627532,0.766203404,0.769540065,0.772768514
EAA_ttig,0.154965352,0.155834141,0.156674719,0.157488375,0.158276322
EAA_ty,0,0,0,0,0
EAA_u,1,1,1,1,1
EAA_utili,-39.78602067,-38.33492659,-36.89198062,-35.45370913,-34.0163488
EAA_utilj,-190.0237093,-188.5726153,-187.1296693,-185.6913978,-184.2540375
EAA_vj,2.38,2.38,2.38,2.38,2.38
EAA_w,1.244576765,1.257944635,1.271379814,1.284914263,1.298584082
EAA_wcst,0,0,0,0,0
EAA_whty,0.501909694,0.501946564,0.501983719,0.50202126,0.502059298
EAA_wi,1.395443776,1.410432092,1.425495878,1.440670966,1.455997834
EAA_witilde,1.395443776,1.410432092,1.425495878,1.440670966,1.455997834
EAA_wj,1.018337793,1.029275653,1.040268588,1.051342747,1.062527668
EAA_wjtilde,1.018337793,1.029275653,1.040268588,1.051342747,1.062527668
EAA_wnty,0.490019141,0.490019141,0.490019141,0.490019141,0.490019141
EAA_wy,0.496405743,0.496405743,0.496405743,0.496405743,0.496405743
EAA_y,4.120856401,4.129727553,4.138267532,4.146487242,4.154396226
EAA_ygap,0,0,0,0,0
EAA_ygrowth,1,1,1,1,1
EAA_ygrowth4,1,1,1,1,1
EAA_yhty,0.537115576,0.53545528,0.533792448,0.532122829,0.530441701
EAA_ynty,0.462884424,0.46454472,0.466207552,0.467877171,0.469558299
EAA_yshare,0.008143828,0.008323363,0.008502963,0.008682629,0.00886236
EAA_ysn,1.681667755,1.691951977,1.702143709,1.712263143,1.722332041
EAA_yst,2.439188646,2.437775576,2.436123823,2.434224099,2.432064185
EAA_zcon,1,1,1,1,1
EAA_zinv,1,1,1,1,1
EAA_zn,1,1,1,1,1
EAA_zt,1,1,1,1,1
EAA_gammav1,0.028706106,0.028706106,0.028706106,0.028706106,0.028706106
EAA_gammav2,0.150338345,0.150338345,0.150338345,0.150338345,0.150338345
EAA_nutc,0.057162478,0.046043814,0.033840434,0.020422955,0.005635704
EAA_nuti,0.570653243,0.576821636,0.582849317,0.588740587,0.594499581
EAA_nutcg,0.869256696,0.872387595,0.875394606,0.878284473,0.881063478
EAA_nutig,0.815406791,0.81952353,0.823489901,0.827313398,0.831001048
EAA_psit,0.048847858,0.048924904,0.049002549,0.049080998,0.049160487
EAAEAB_rerbar,0.879165384,0.871076553,0.863408314,0.856156401,0.849319739
EAAEAC_rerbar,0.860496941,0.852176425,0.84427489,0.836787602,0.829712959
EAAEAD_rerbar,0.953597343,0.943526968,0.933935474,0.924816467,0.916167001
EAAEAE_rerbar,0.71751138,0.710708425,0.704252666,0.698140332,0.692370259
EAAEAF_rerbar,0.83864141,0.829969531,0.821715744,0.813874672,0.806443987
EAAEAG_rerbar,0.722685384,0.715099101,0.707874959,0.701008174,0.694496622
EAAEAH_rerbar,0.885279863,0.876324306,0.867807664,0.859724492,0.852072563
EAAEAI_rerbar,0.888725687,0.879805121,0.871322959,0.863273866,0.855655736
EAAEAJ_rerbar,0.902612597,0.893316382,0.884469159,0.876065209,0.868102087
EAAEAK_rerbar,0.896856451,0.887401114,0.878395719,0.869834279,0.861714053
EAAEAL_rerbar,0.89995528,0.890954585,0.882397107,0.874277496,0.866593671
EAARW_rerbar,0.607094278,0.600628438,0.594477482,0.588637068,0.583105079
EAAUS_rerbar,0.592864728,0.585541349,0.578537538,0.571847723,0.565468502
EAA_pibar,0.949196796,0.951378187,0.953774233,0.956397972,0.959265624
EAA_psinbar,0.470866971,0.473746554,0.476600239,0.47943368,0.482252971
EAA_psitbar,0.119149141,0.119267937,0.119376276,0.119474149,0.119561461
EAA_pybar,1.147686248,1.157521578,1.167469969,1.177559299,1.187821357
EAA_qbar,0.949196796,0.951378187,0.953774233,0.956397972,0.959265624
EAA_trybar,0.073555955,0.073555955,0.073555955,0.073555955,0.073555955
EAA_ybar,4.120856401,4.129727553,4.138267532,4.146487242,4.154396226
EAA_ynbar,1.681667755,1.691951977,1.702143709,1.712263143,1.722332041
EAA_ytbar,2.439188646,2.437775576,2.436123823,2.434224099,2.432064185
EABEAA_excy,0.010377203,0.01059047,0.010803191,0.011015369,0.011227005
EABEAC_excy,0.001948496,0.001947895,0.001947295,0.001946697,0.0019461
EABEAD_excy,0.002836404,0.002833276,0.002830155,0.002827042,0.002823938
EABEAE_excy,0.000597162,0.000596982,0.000596803,0.000596624,0.000596445
EABEAF_excy,0.007638758,0.007631294,0.00762385,0.007616424,0.007609017
EABEAG_excy,0.000856185,0.000855286,0.000854389,0.000853495,0.000852603
EABEAH_excy,0.000598357,0.000597937,0.000597517,0.000597098,0.000596681
EABEAI_excy,0.01594625,0.015933599,0.015920981,0.015908395,0.015895841
EABEAJ_excy,0.005022856,0.00501883,0.005014814,0.005010808,0.005006813
EABEAK_excy,0.000478621,0.000478103,0.000477587,0.000477072,0.000476557
EABEAL_excy,0.061083767,0.061043366,0.061003069,0.060962875,0.060922783
EABRW_excy,0.060013119,0.05993626,0.059859597,0.05978313,0.059706858
EABUS_excy,0.020095471,0.020030133,0.019964962,0.019899957,0.019835118
EABEAA_exiy,0.004334197,0.004423272,0.004512118,0.004600737,0.00468913
EABEAC_exiy,0.001119143,0.001118797,0.001118453,0.001118109,0.001117766
EABEAD_exiy,0.001953302,0.001951148,0.001948999,0.001946855,0.001944717
EABEAE_exiy,0.000435928,0.000435797,0.000435666,0.000435535,0.000435405
EABEAF_exiy,0.004043316,0.004039366,0.004035425,0.004031495,0.004027574
EABEAG_exiy,0.000260687,0.000260413,0.00026014,0.000259868,0.000259596
EABEAH_exiy,0.000530828,0.000530455,0.000530083,0.000529712,0.000529341
EABEAI_exiy,0.005786617,0.005782027,0.005777448,0.005772881,0.005768325
EABEAJ_exiy,0.001734574,0.001733184,0.001731797,0.001730414,0.001729034
EABEAK_exiy,0.000242404,0.000242142,0.00024188,0.000241619,0.000241359
EABEAL_exiy,0.028551744,0.02853286,0.028514024,0.028495237,0.028476497
EABRW_exiy,0.032006997,0.031966005,0.031925118,0.031884336,0.031843658
EABUS_exiy,0.008014731,0.007988672,0.007962679,0.007936753,0.007910893
EAB_fx,3.985235599,3.983576698,3.981898971,3.980202874,3.978488851
EABEAA_gammaimc,0,0,0,0,0
EABEAC_gammaimc,0,0,0,0,0
EABEAD_gammaimc,0,0,0,0,0
EABEAE_gammaimc,0,0,0,0,0
EABEAF_gammaimc,0,0,0,0,0
EABEAG_gammaimc,0,0,0,0,0
EABEAH_gammaimc,0,0,0,0,0
EABEAI_gammaimc,0,0,0,0,0
EABEAJ_gammaimc,0,0,0,0,0
EABEAK_gammaimc,0,0,0,0,0
EABEAL_gammaimc,0,0,0,0,0
EABRW_gammaimc,0,0,0,0,0
EABUS_gammaimc,0,0,0,0,0
EABEAA_gammaimcdag,1,1,1,1,1
EABEAC_gammaimcdag,1,1,1,1,1
EABEAD_gammaimcdag,1,1,1,1,1
EABEAE_gammaimcdag,1,1,1,1,1
EABEAF_gammaimcdag,1,1,1,1,1
EABEAG_gammaimcdag,1,1,1,1,1
EABEAH_gammaimcdag,1,1,1,1,1
EABEAI_gammaimcdag,1,1,1,1,1
EABEAJ_gammaimcdag,1,1,1,1,1
EABEAK_gammaimcdag,1,1,1,1,1
EABEAL_gammaimcdag,1,1,1,1,1
EABRW_gammaimcdag,1,1,1,1,1
EABUS_gammaimcdag,1,1,1,1,1
EABEAA_gammaimi,0,0,0,0,0
EABEAC_gammaimi,0,0,0,0,0
EABEAD_gammaimi,0,0,0,0,0
EABEAE_gammaimi,0,0,0,0,0
EABEAF_gammaimi,0,0,0,0,0
EABEAG_gammaimi,0,0,0,0,0
EABEAH_gammaimi,0,0,0,0,0
EABEAI_gammaimi,0,0,0,0,0
EABEAJ_gammaimi,0,0,0,0,0
EABEAK_gammaimi,0,0,0,0,0
EABEAL_gammaimi,0,0,0,0,0
EABRW_gammaimi,0,0,0,0,0
EABUS_gammaimi,0,0,0,0,0
EABEAA_gammaimidag,1,1,1,1,1
EABEAC_gammaimidag,1,1,1,1,1
EABEAD_gammaimidag,1,1,1,1,1
EABEAE_gammaimidag,1,1,1,1,1
EABEAF_gammaimidag,1,1,1,1,1
EABEAG_gammaimidag,1,1,1,1,1
EABEAH_gammaimidag,1,1,1,1,1
EABEAI_gammaimidag,1,1,1,1,1
EABEAJ_gammaimidag,1,1,1,1,1
EABEAK_gammaimidag,1,1,1,1,1
EABEAL_gammaimidag,1,1,1,1,1
EABRW_gammaimidag,1,1,1,1,1
EABUS_gammaimidag,1,1,1,1,1
EABEAA_gammaimcg,0,0,0,0,0
EABEAC_gammaimcg,0,0,0,0,0
EABEAD_gammaimcg,0,0,0,0,0
EABEAE_gammaimcg,0,0,0,0,0
EABEAF_gammaimcg,0,0,0,0,0
EABEAG_gammaimcg,0,0,0,0,0
EABEAH_gammaimcg,0,0,0,0,0
EABEAI_gammaimcg,0,0,0,0,0
EABEAJ_gammaimcg,0,0,0,0,0
EABEAK_gammaimcg,0,0,0,0,0
EABEAL_gammaimcg,0,0,0,0,0
EABRW_gammaimcg,0,0,0,0,0
EABUS_gammaimcg,0,0,0,0,0
EABEAA_gammaimcgdag,1,1,1,1,1
EABEAC_gammaimcgdag,1,1,1,1,1
EABEAD_gammaimcgdag,1,1,1,1,1
EABEAE_gammaimcgdag,1,1,1,1,1
EABEAF_gammaimcgdag,1,1,1,1,1
EABEAG_gammaimcgdag,1,1,1,1,1
EABEAH_gammaimcgdag,1,1,1,1,1
EABEAI_gammaimcgdag,1,1,1,1,1
EABEAJ_gammaimcgdag,1,1,1,1,1
EABEAK_gammaimcgdag,1,1,1,1,1
EABEAL_gammaimcgdag,1,1,1,1,1
EABRW_gammaimcgdag,1,1,1,1,1
EABUS_gammaimcgdag,1,1,1,1,1
EABEAA_gammaimig,0,0,0,0,0
EABEAC_gammaimig,0,0,0,0,0
EABEAD_gammaimig,0,0,0,0,0
EABEAE_gammaimig,0,0,0,0,0
EABEAF_gammaimig,0,0,0,0,0
EABEAG_gammaimig,0,0,0,0,0
EABEAH_gammaimig,0,0,0,0,0
EABEAI_gammaimig,0,0,0,0,0
EABEAJ_gammaimig,0,0,0,0,0
EABEAK_gammaimig,0,0,0,0,0
EABEAL_gammaimig,0,0,0,0,0
EABRW_gammaimig,0,0,0,0,0
EABUS_gammaimig,0,0,0,0,0
EABEAA_gammaimigdag,1,1,1,1,1
EABEAC_gammaimigdag,1,1,1,1,1
EABEAD_gammaimigdag,1,1,1,1,1
EABEAE_gammaimigdag,1,1,1,1,1
EABEAF_gammaimigdag,1,1,1,1,1
EABEAG_gammaimigdag,1,1,1,1,1
EABEAH_gammaimigdag,1,1,1,1,1
EABEAI_gammaimigdag,1,1,1,1,1
EABEAJ_gammaimigdag,1,1,1,1,1
EABEAK_gammaimigdag,1,1,1,1,1
EABEAL_gammaimigdag,1,1,1,1,1
EABRW_gammaimigdag,1,1,1,1,1
EABUS_gammaimigdag,1,1,1,1,1
EAB_gx,4.782282719,4.780292037,4.778278765,4.776243448,4.774186621
EABEAA_im,0.059779609,0.058723378,0.057707282,0.056729031,0.05578651
EABEAC_im,0.018020109,0.018024883,0.018029621,0.018034324,0.018038992
EABEAD_im,0.021343216,0.021365652,0.021388069,0.021410467,0.021432845
EABEAE_im,0.006840485,0.006841603,0.006842705,0.006843791,0.006844861
EABEAF_im,0.039472968,0.039508652,0.039544282,0.039579858,0.03961538
EABEAG_im,0.005415652,0.005421145,0.005426633,0.005432117,0.005437596
EABEAH_im,0.013278082,0.013287866,0.013297619,0.013307342,0.013317034
EABEAI_im,0.08270138,0.082760041,0.082818566,0.082876958,0.082935216
EABEAJ_im,0.027934163,0.027955728,0.027977253,0.027998738,0.028020185
EABEAK_im,0.005450047,0.005455738,0.005461425,0.005467107,0.005472785
EABEAL_im,0.397936336,0.398167226,0.398397381,0.398626805,0.398855506
EABRW_im,0.79085313,0.791869821,0.792886247,0.793902409,0.794918306
EABUS_im,0.073053224,0.073279774,0.073507132,0.073735304,0.073964293
EABEAA_imc,0.036233776,0.035593571,0.034977692,0.034384752,0.033813469
EABEAC_imc,0.01025466,0.010257377,0.010260073,0.010262749,0.010265406
EABEAD_imc,0.012791285,0.012804731,0.012818166,0.012831589,0.012845001
EABEAE_imc,0.002995506,0.002995996,0.002996479,0.002996954,0.002997423
EABEAF_imc,0.02311204,0.023132934,0.023153796,0.023174626,0.023195424
EABEAG_imc,0.004319232,0.004323612,0.00432799,0.004332363,0.004336733
EABEAH_imc,0.005475799,0.005479834,0.005483856,0.005487866,0.005491863
EABEAI_imc,0.05175981,0.051796524,0.051833153,0.051869698,0.05190616
EABEAJ_imc,0.017165388,0.017178639,0.017191866,0.017205069,0.017218248
EABEAK_imc,0.003370592,0.003374112,0.003377629,0.003381143,0.003384655
EABEAL_imc,0.214422882,0.214547294,0.21467131,0.214794932,0.214918165
EABRW_imc,0.466091921,0.466691111,0.467290145,0.467889023,0.468487745
EABUS_imc,0.038548176,0.03866772,0.038787691,0.038908091,0.039028922
EABUS_imcy,0.006264,0.006264,0.006264,0.006264,0.006264
EABEAA_imi,0.015385042,0.015113208,0.014851702,0.014599937,0.014357367
EABEAC_imi,0.004916192,0.004917494,0.004918787,0.00492007,0.004921343
EABEAD_imi,0.006150916,0.006157382,0.006163842,0.006170297,0.006176746
EABEAE_imi,0.002906088,0.002906563,0.002907031,0.002907493,0.002907948
EABEAF_imi,0.011613194,0.011623693,0.011634175,0.011644642,0.011655093
EABEAG_imi,0.000730947,0.000731688,0.000732429,0.000733169,0.000733909
EABEAH_imi,0.005417324,0.005421315,0.005425295,0.005429262,0.005433216
EABEAI_imi,0.023066458,0.023082819,0.023099142,0.023115429,0.023131678
EABEAJ_imi,0.00722902,0.007234601,0.007240171,0.007245732,0.007251282
EABEAK_imi,0.001551069,0.001552689,0.001554307,0.001555924,0.00155754
EABEAL_imi,0.137879005,0.137959005,0.13803875,0.138118242,0.138197483
EABRW_imi,0.212946047,0.213219802,0.213493486,0.213767099,0.214040641
EABUS_imi,0.019477167,0.019537569,0.019598187,0.019659021,0.019720073
EABUS_imiy,0.003165,0.003165,0.003165,0.003165,0.003165
EABEAA_imcg,0.00644987,0.006335909,0.006226278,0.006120731,0.006019038
EABEAC_imcg,0.00230252,0.00230313,0.002303735,0.002304336,0.002304933
EABEAD_imcg,0.001718865,0.001720672,0.001722477,0.001724281,0.001726083
EABEAE_imcg,0.000614749,0.00061485,0.000614949,0.000615047,0.000615143
EABEAF_imcg,0.003457887,0.003461013,0.003464134,0.003467251,0.003470362
EABEAG_imcg,0.000282411,0.000282698,0.000282984,0.00028327,0.000283556
EABEAH_imcg,0.001783498,0.001784812,0.001786122,0.001787428,0.00178873
EABEAI_imcg,0.005313584,0.005317353,0.005321113,0.005324865,0.005328608
EABEAJ_imcg,0.002735633,0.002737744,0.002739852,0.002741957,0.002744057
EABEAK_imcg,0.000357939,0.000358313,0.000358686,0.000359059,0.000359432
EABEAL_imcg,0.030315016,0.030332605,0.030350138,0.030367616,0.030385039
EABRW_imcg,0.088155827,0.088269157,0.088382457,0.088495728,0.08860897
